text_id,source_type,provider_type,provider_name,created_at,rating,sentiment_label,topic_label,text,__source_file,source_url,raw_text,dedup_key,collected_at,domain 
AUG_INQUIRY_00028,inquiry,PHARMACY,B약국(홍대점),2026-01-07T11:08:44.148975+00:00,,,,오늘 오전 예약 가능한가요?,,,,,,GENERAL
AUG_INQUIRY_00029,inquiry,HOSPITAL,가톨릭대서울성모병원,2026-01-07T11:08:44.148975+00:00,,,,당일 접수도 가눙한지 궁금해요.,,,,,,MEDICAL
AUG_INQUIRY_00030,inquiry,HOSPITAL,경희대학교병원,2026-01-07T11:08:44.148975+00:00,,,,주차 가능해요 ? 무료인가요 ?,,,,,,MEDICAL
AUG_INQUIRY_00031,inquiry,HOSPITAL,세브란스병원,2026-01-07T11:08:44.148975+00:00,,,,복용 중인 약은 검진 전에 어케 해요?,,,,,,MEDICAL
AUG_INQUIRY_00032,inquiry,HOSPITAL,분당서울대병원,2026-01-07T11:08:44.148975+00:00,,,,처방약 조제 얼마나 걸려요 ?,,,,,,MEDICAL
AUG_INQUIRY_00033,inquiry,PHARMACY,강남약국,2026-01-07T11:08:44.148975+00:00,,,,주차 가능해요 ? 무료인가요 ?,,,,,,GENERAL
AUG_INQUIRY_00034,inquiry,CHECKUP_CENTER,B검진센터(여의도점),2026-01-07T11:08:44.148975+00:00,,,,처방약 조제 얼마나 걸려요?,,,,,,MEDICAL
AUG_INQUIRY_00035,inquiry,HOSPITAL,가톨릭대서울성모병원,2026-01-07T11:08:44.148975+00:00,,,,처방약 수령 예약할 수 있나요?,,,,,,MEDICAL
AUG_INQUIRY_00036,inquiry,HOSPITAL,분당서울대병원,2026-01-07T11:08:44.148975+00:00,,,,예약 취소하면 수수료 있나요?,,,,,,MEDICAL
AUG_INQUIRY_00037,inquiry,HOSPITAL,분당서울대병원,2026-01-07T11:08:44.148975+00:00,,,,검진 전 금식은 몇 시간 해야 하나요?,,,,,,MEDICAL
AUG_INQUIRY_00038,inquiry,CHECKUP_CENTER,아산병원건강증진센터,2026-01-07T11:08:44.148975+00:00,,,,오늘 오전 예약 가능해요?,,,,,,MEDICAL
AUG_INQUIRY_00039,inquiry,PHARMACY,종합약국,2026-01-07T11:08:44.148975+00:00,,,,주차 가능해요? 무료인가요?,,,,,,GENERAL
AUG_INQUIRY_00040,inquiry,CHECKUP_CENTER,B검진센터(여의도점),2026-01-07T11:08:44.148975+00:00,,,,예약 취소하면 수수료 있어요?,,,,,,MEDICAL
AUG_INQUIRY_00041,inquiry,HOSPITAL,세브란스병원,2026-01-07T11:08:44.148975+00:00,,,,복용 중인 약은 검진 전에 어떻게 하나요?,,,,,,MEDICAL
AUG_INQUIRY_00042,inquiry,HOSPITAL,삼성서울병원,2026-01-07T11:08:44.148975+00:00,,,,검진 전 금식은 몇 시간 해야 하나요 ?,,,,,,MEDICAL
AUG_INQUIRY_00043,inquiry,CHECKUP_CENTER,AI Hub,2026-01-07T11:08:44.148975+00:00,,,,복용 중인 약은 검진 전에 어떻게 하나요?,,,,,,MEDICAL
AUG_INQUIRY_00044,inquiry,HOSPITAL,서울성모병원,2026-01-07T11:08:44.148975+00:00,,,,처방약 조제 얼마나 걸려요?,,,,,,MEDICAL
AUG_INQUIRY_00045,inquiry,CHECKUP_CENTER,AI Hub,2026-01-07T11:08:44.148975+00:00,,,,검진 전 금식은 몇 시간 해야 하나요 ?,,,,,,MEDICAL
AUG_INQUIRY_00046,inquiry,HOSPITAL,연세세브란스병원,2026-01-07T11:08:44.148975+00:00,,,,처방약 수령 예약할 수 있나요?,,,,,,MEDICAL
AUG_REVIEW_00047,review,PHARMACY,종합약국,2026-01-07T11:08:44.148975+00:00,,,,대기 시간이 깔끔어요. ㅠ,,,,,,GENERAL
AUG_REVIEW_00048,review,PHARMACY,연세약국,2026-01-07T11:08:44.148975+00:00,,,,대기 시간이 만족스러어요.,,,,,,GENERAL
AUG_REVIEW_00049,review,PHARMACY,케어약국,2026-01-07T11:08:44.148975+00:00,,,,시설이 아쉬했어요.,,,,,,GENERAL
AUG_REVIEW_00050,review,PHARMACY,케어약국,2026-01-07T11:08:44.148975+00:00,,,,시설이 만족스러했어요. ㅠ,,,,,,GENERAL
AUG_REVIEW_00051,review,HOSPITAL,세브란스병원,2026-01-07T11:08:44.148975+00:00,,,,직원 응대가 깔끔했어요.,,,,,,MEDICAL
AUG_REVIEW_00052,review,HOSPITAL,서울대병원,2026-01-07T11:08:44.148975+00:00,,,,설명이 길해서 이해하기 쉬웠어요.,,,,,,MEDICAL
AUG_REVIEW_00053,review,CHECKUP_CENTER,아산병원건강증진센터,2026-01-07T11:08:44.148975+00:00,,,,시설이 길했어요.,,,,,,MEDICAL
AUG_REVIEW_00054,review,CHECKUP_CENTER,C검진센터(잠실점),2026-01-07T11:08:44.148975+00:00,,,,설명이 길해서 이해하기 쉬웠어요.,,,,,,MEDICAL
AUG_REVIEW_00055,review,PHARMACY,케어약국,2026-01-07T11:08:44.148975+00:00,,,,설명이 아쉬해서 이해하기 쉬웠어요.,,,,,,GENERAL
AUG_REVIEW_00056,review,HOSPITAL,경희대학교병원,2026-01-07T11:08:44.148975+00:00,,,,직원 응대가 별로했어요.,,,,,,MEDICAL
AUG_REVIEW_00057,review,HOSPITAL,서울성모병원,2026-01-07T11:08:44.148975+00:00,,,,설명이 빠른해서 이해하기 쉬웠어요.,,,,,,MEDICAL
AUG_REVIEW_00058,review,CHECKUP_CENTER,건강검진센터,2026-01-07T11:08:44.148975+00:00,,,,설명이 빠른해서 이해하기 쉬웠어요.,,,,,,MEDICAL
AUG_REVIEW_00059,review,HOSPITAL,고대안암병원,2026-01-07T11:08:44.148975+00:00,,,,전체 진행이 친절했어요. ...,,,,,,MEDICAL
AUG_REVIEW_00060,review,HOSPITAL,C의원(홍대점),2026-01-07T11:08:44.148975+00:00,,,,가격 안내가 아쉬했어요,,,,,,MEDICAL
AUG_REVIEW_00061,review,CHECKUP_CENTER,강남세브란스건강증진센터,2026-01-07T11:08:44.148975+00:00,,,,직원 응대가 좋했어요.,,,,,,MEDICAL
AUG_REVIEW_00062,review,PHARMACY,메디팜약국,2026-01-07T11:08:44.148975+00:00,,,,시설이 별로했어요.,,,,,,GENERAL
,inquiry,PHARMACY,부산약국,,,neutral,explain,약 복용 방법을 알려주세요,,,약 복용 방법을 알려주세요,61366c88d26587a3,2026-01-07,GENERAL
,inquiry,PHARMACY,강남약국,,,neutral,wait,영업 시간이 어떻게 되나요?,,,영업 시간이 어떻게 되나요?,1316d48071dfbebe,2026-01-07,GENERAL
,inquiry,PHARMACY,강남약국,,,neutral,other,배송도 되나요?,,,배송도 되나요?,3a57611b535f2364,2026-01-07,GENERAL
,inquiry,CHECKUP_CENTER,광주검진센터,,,neutral,reservation,예약 없이 방문 가능한가요?,,,예약 없이 방문 가능한가요?,b8dda8b27ce3d096,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,광주검진센터,,,neutral,prep,검진 전 준비사항이 있나요?,,,검진 전 준비사항이 있나요?,26c89261c9df57e8,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,부산검진센터,,,neutral,other,배송도 되나요?,,,배송도 되나요?,0f4d0c55c6dcf34f,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,대전검진센터,,,neutral,reservation,전화 예약만 가능한가요?,,,전화 예약만 가능한가요?,581641f3bebf04bb,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,대전검진센터,,,neutral,explain,약 복용 방법을 알려주세요,,,약 복용 방법을 알려주세요,131fda748cc81da6,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,광주검진센터,,,neutral,reservation,예약 변경은 어케 하나요?,,,예약 변경은 어케 하나요?,7bbe6556d46d14c2,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,부산검진센터,,,neutral,reservation,예약 변경은 어떻게 하나요?,,,예약 변경은 어떻게 하나요?,601e411c9171fd8c,2026-01-07,MEDICAL
,inquiry,PHARMACY,부산약국,,,neutral,other,처방전 없이도 구매 가능해요?,,,처방전 없이도 구매 가능해요?,f939e9e5cf23b022,2026-01-07,GENERAL
,inquiry,CHECKUP_CENTER,대전검진센터,,,neutral,reservation,주말에도 예약 가능해요?,,,주말에도 예약 가능해요?,e83df67a98703f1d,2026-01-07,MEDICAL
,inquiry,PHARMACY,대전약국,,,neutral,prep,검진 전 준비사항이 있나요?,,,검진 전 준비사항이 있나요?,0fc1b1df92caefbc,2026-01-07,GENERAL
,inquiry,CHECKUP_CENTER,강남검진센터,,,neutral,reservation,예약 변경은 어케 하나요?,,,예약 변경은 어케 하나요?,1fa1380b88dc91e8,2026-01-07,MEDICAL
,inquiry,PHARMACY,서울약국,,,neutral,reservation,예약 취소는 어떻게 하나요?,,,예약 취소는 어떻게 하나요?,fa9244842d0e920d,2026-01-07,GENERAL
,inquiry,CHECKUP_CENTER,대전검진센터,,,neutral,reservation,예약 취소는 어떻게 하나요?,,,예약 취소는 어떻게 하나요?,aa777159a1862098,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,부산검진센터,,,neutral,reservation,주말에도 예약 될까요?,,,주말에도 예약 될까요?,7c9b639a09efe1c1,2026-01-07,MEDICAL
,inquiry,HOSPITAL,광주병원,,,neutral,explain,약 복용 방법을 알려주세요,,,약 복용 방법을 알려주세요,805e59abcd449d9b,2026-01-07,MEDICAL
,inquiry,PHARMACY,강남약국,,,neutral,reservation,당일 예약이 가능한지 알고 싶습니다?,,,당일 예약이 가능한지 알고 싶습니다?,63d9b4ae72a86e36,2026-01-07,GENERAL
,inquiry,HOSPITAL,강남병원,,,neutral,reservation,온라인 예약이 되나요?,,,온라인 예약이 되나요?,504d88ca16088d30,2026-01-07,MEDICAL
,inquiry,HOSPITAL,강남병원,,,neutral,other,휴무일은 언제인가요?,,,휴무일은 언제인가요?,46353fb4dab7481e,2026-01-07,MEDICAL
,inquiry,HOSPITAL,대전병원,,,neutral,wait,영업 시간이 어떻게 되나요?,,,영업 시간이 어떻게 되나요?,3017a06d805b221f,2026-01-07,MEDICAL
,inquiry,HOSPITAL,서울병원,,,neutral,explain,약 복용 방법을 알려주세요,,,약 복용 방법을 알려주세요,f56837e77d3706dc,2026-01-07,MEDICAL
,inquiry,PHARMACY,서울약국,,,neutral,reservation,예약 취소는 어떻게 하나요?,,,예약 취소는 어떻게 하나요?,fa9244842d0e920d,2026-01-07,GENERAL
,inquiry,PHARMACY,광주약국,,,neutral,reservation,예약 없이 방문 가능한가요?,,,예약 없이 방문 가능한가요?,7766811baecd4bd9,2026-01-07,GENERAL
,inquiry,HOSPITAL,부산병원,,,neutral,reservation,주말에도 예약 가능한가요?,,,주말에도 예약 가능한가요?,0bf3c827e28a0549,2026-01-07,MEDICAL
,inquiry,PHARMACY,서울약국,,,neutral,explain,약 복용 방법을 알려주세요,,,약 복용 방법을 알려주세요,fc0107910467a6dc,2026-01-07,GENERAL
,inquiry,HOSPITAL,대전병원,,,neutral,reservation,전화 예약만 가능한가요?,,,전화 예약만 가능한가요?,efb35e3cb02eac19,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,강남검진센터,,,neutral,reservation,전화 예약만 될까요?,,,전화 예약만 될까요?,5f2414ac452ac6dc,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,강남검진센터,,,neutral,wait,진료 시간이 어떻게 되나요?,,,진료 시간이 어떻게 되나요?,91b4754aa1368d51,2026-01-07,MEDICAL
,inquiry,PHARMACY,대전약국,,,neutral,price,비용이 얼마나 드나요?,,,비용이 얼마나 드나요?,f24fc856dd5731e0,2026-01-07,GENERAL
,inquiry,HOSPITAL,부산병원,,,neutral,other,보험 적용이 되나요?,,,보험 적용이 되나요?,71f94bcfcf9f9350,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,부산검진센터,,,neutral,prep,검진 전 준비사항이 있나요?,,,검진 전 준비사항이 있나요?,674f1baf05ce8317,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,대전검진센터,,,neutral,reservation,주말에도 예약 가능한가요?,,,주말에도 예약 가능한가요?,99de25dc70f0e263,2026-01-07,MEDICAL
,inquiry,HOSPITAL,부산병원,,,neutral,other,휴무일은 언제인가요?,,,휴무일은 언제인가요?,aede8071e1019d0c,2026-01-07,MEDICAL
,inquiry,HOSPITAL,광주병원,,,neutral,prep,검진 결과는 언제 나오나요?,,,검진 결과는 언제 나오나요?,98aa7ad63ab678bd,2026-01-07,MEDICAL
,inquiry,PHARMACY,부산약국,,,neutral,reservation,예약 없이 방문 될까요?,,,예약 없이 방문 될까요?,7b8c7abc259e2126,2026-01-07,GENERAL
,inquiry,PHARMACY,대전약국,,,neutral,other,보험 적용이 되나요?,,,보험 적용이 되나요?,8a94238ba720b329,2026-01-07,GENERAL
,inquiry,CHECKUP_CENTER,부산검진센터,,,neutral,explain,약 복용 방법을 알려주세요,,,약 복용 방법을 알려주세요,1ea7fb14b275accc,2026-01-07,MEDICAL
,inquiry,HOSPITAL,서울병원,,,neutral,other,배송도 되나요?,,,배송도 되나요?,7486c929f5bb2690,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,대전검진센터,,,neutral,reservation,예약 취소는 어떻게 하나요?,,,예약 취소는 어떻게 하나요?,aa777159a1862098,2026-01-07,MEDICAL
,inquiry,PHARMACY,광주약국,,,neutral,explain,약 복용 방법을 알려주세요,,,약 복용 방법을 알려주세요,9f48ca60d7d75569,2026-01-07,GENERAL
,inquiry,HOSPITAL,광주병원,,,neutral,reservation,예약 취소는 어떻게 하나요?,,,예약 취소는 어떻게 하나요?,32cd847c519f2e7a,2026-01-07,MEDICAL
,inquiry,PHARMACY,광주약국,,,neutral,location,주차는 가능한가요?,,,주차는 가능한가요?,9ad2b393f397e1c0,2026-01-07,GENERAL
,inquiry,PHARMACY,대전약국,,,neutral,other,보험 적용이 되나요?,,,보험 적용이 되나요?,8a94238ba720b329,2026-01-07,GENERAL
,inquiry,HOSPITAL,강남병원,,,neutral,reservation,예약 취소는 어떻게 하나요?,,,예약 취소는 어떻게 하나요?,136fcb89d38eca94,2026-01-07,MEDICAL
,inquiry,PHARMACY,강남약국,,,neutral,reservation,당일 예약이 가능한지 알고 싶습니다,,,당일 예약이 가능한지 알고 싶습니다,7c35b70c24d13f33,2026-01-07,GENERAL
,inquiry,PHARMACY,부산약국,,,neutral,location,주차는 가능한가요?,,,주차는 가능한가요?,63d66db7fbd4661d,2026-01-07,GENERAL
,inquiry,PHARMACY,부산약국,,,neutral,wait,영업 시간이 어떻게 되나요?,,,영업 시간이 어떻게 되나요?,ee936673e9327ff6,2026-01-07,GENERAL
,inquiry,CHECKUP_CENTER,강남검진센터,,,neutral,reservation,당일 예약이 가능한지 알고 싶습니다,,,당일 예약이 가능한지 알고 싶습니다,940258bcff481b1e,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,대전검진센터,,,neutral,wait,대기 시간이 얼마나 걸리나요?,,,대기 시간이 얼마나 걸리나요?,beb2a8a348c562d6,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,대전검진센터,,,neutral,other,휴무일은 언제인가요?,,,휴무일은 언제인가요?,c94d6c86829d6586,2026-01-07,MEDICAL
,inquiry,HOSPITAL,부산병원,,,neutral,reservation,예약 없이 방문 가능한가요?,,,예약 없이 방문 가능한가요?,aeb318fae3022ab7,2026-01-07,MEDICAL
,inquiry,HOSPITAL,부산병원,,,neutral,wait,대기 시간이 얼마나 걸리나요?,,,대기 시간이 얼마나 걸리나요?,c8e928e2e2e95f14,2026-01-07,MEDICAL
,inquiry,HOSPITAL,부산병원,,,neutral,prep,검진 전 준비사항이 있나요?,,,검진 전 준비사항이 있나요?,84a7611b1ac59c52,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,서울검진센터,,,neutral,reservation,당일 예약이 가능한지 알고 싶습니다,,,당일 예약이 가능한지 알고 싶습니다,be05c03b78dfdefe,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,광주검진센터,,,neutral,prep,검진 전 준비사항이 있나요?,,,검진 전 준비사항이 있나요?,26c89261c9df57e8,2026-01-07,MEDICAL
,inquiry,PHARMACY,대전약국,,,neutral,reservation,예약 취소는 어케 하나요?,,,예약 취소는 어케 하나요?,f1f66cbc42a7330e,2026-01-07,GENERAL
,inquiry,PHARMACY,부산약국,,,neutral,wait,진료 시간이 어케 되나요?,,,진료 시간이 어케 되나요?,a383b116945a8dda,2026-01-07,GENERAL
,inquiry,PHARMACY,서울약국,,,neutral,wait,대기 시간이 얼마나 걸리나요?,,,대기 시간이 얼마나 걸리나요?,2038a102f4fb463e,2026-01-07,GENERAL
,inquiry,HOSPITAL,강남병원,,,neutral,reservation,예약 취소는 어떻게 하나요?,,,예약 취소는 어떻게 하나요?,136fcb89d38eca94,2026-01-07,MEDICAL
,inquiry,HOSPITAL,강남병원,,,neutral,prep,검진 전 준비사항이 있나요?,,,검진 전 준비사항이 있나요?,8fe1c278a512b379,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,강남검진센터,,,neutral,other,배송도 되나요?,,,배송도 되나요?,6be23bd3d7808f62,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,강남검진센터,,,neutral,prep,검진 결과는 언제 나오나요?,,,검진 결과는 언제 나오나요?,7788169e0652af61,2026-01-07,MEDICAL
,inquiry,PHARMACY,광주약국,,,neutral,wait,진료 시간이 어떻게 되나요?,,,진료 시간이 어떻게 되나요?,6c6583130f17d0c3,2026-01-07,GENERAL
,inquiry,CHECKUP_CENTER,서울검진센터,,,neutral,reservation,주말에도 예약 될까요?,,,주말에도 예약 될까요?,fccf4f8b1e22f663,2026-01-07,MEDICAL
,inquiry,PHARMACY,대전약국,,,neutral,wait,영업 시간이 어떻게 되나요?,,,영업 시간이 어떻게 되나요?,3ca3f25967723c22,2026-01-07,GENERAL
,inquiry,PHARMACY,광주약국,,,neutral,prep,검진 결과는 언제 나오나요?,,,검진 결과는 언제 나오나요?,21ed690b47631bee,2026-01-07,GENERAL
,inquiry,CHECKUP_CENTER,광주검진센터,,,neutral,reservation,주말에도 예약 가능한가요?,,,주말에도 예약 가능한가요?,6a3f897af8e5f455,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,대전검진센터,,,neutral,location,주차는 가능한가요?,,,주차는 가능한가요?,5870dad5a244a59e,2026-01-07,MEDICAL
,inquiry,HOSPITAL,부산병원,,,neutral,reservation,예약 변경은 어떻게 하나요?,,,예약 변경은 어떻게 하나요?,68e204b47dcb8d68,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,강남검진센터,,,neutral,reservation,온라인 예약이 되나요?,,,온라인 예약이 되나요?,ed69218c897033a2,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,강남검진센터,,,neutral,reservation,예약 취소는 어떻게 하나요?,,,예약 취소는 어떻게 하나요?,933cf524851016f1,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,부산검진센터,,,neutral,reservation,온라인 예약이 되나요?,,,온라인 예약이 되나요?,7ad89378e3543213,2026-01-07,MEDICAL
,inquiry,HOSPITAL,강남병원,,,neutral,wait,대기 시간이 얼마나 걸리나요?,,,대기 시간이 얼마나 걸리나요?,aa8aac20a16fe601,2026-01-07,MEDICAL
,inquiry,PHARMACY,서울약국,,,neutral,other,부작용이 있을까요?,,,부작용이 있을까요?,bf3799a7dfe4c21e,2026-01-07,GENERAL
,inquiry,HOSPITAL,광주병원,,,neutral,other,보험 적용이 되나요?,,,보험 적용이 되나요?,78c331e2b79da5f7,2026-01-07,MEDICAL
,inquiry,PHARMACY,강남약국,,,neutral,other,배송도 되나요?,,,배송도 되나요?,3a57611b535f2364,2026-01-07,GENERAL
,inquiry,CHECKUP_CENTER,광주검진센터,,,neutral,other,배송도 되나요?,,,배송도 되나요?,5e9fc760e3eb4ce1,2026-01-07,MEDICAL
,inquiry,HOSPITAL,광주병원,,,neutral,other,배송도 되나요?,,,배송도 되나요?,cd93e1cd65536471,2026-01-07,MEDICAL
,inquiry,PHARMACY,광주약국,,,neutral,explain,약 복용 방법을 알려주세요,,,약 복용 방법을 알려주세요,9f48ca60d7d75569,2026-01-07,GENERAL
,inquiry,HOSPITAL,강남병원,,,neutral,reservation,전화 예약만 될까요?,,,전화 예약만 될까요?,6af0ac1545311b09,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,부산검진센터,,,neutral,reservation,예약 취소는 어떻게 하나요?,,,예약 취소는 어떻게 하나요?,66a29b30deecce0c,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,강남검진센터,,,neutral,other,배송도 되나요?,,,배송도 되나요?,6be23bd3d7808f62,2026-01-07,MEDICAL
,inquiry,HOSPITAL,부산병원,,,neutral,price,비용이 얼마나 드나요?,,,비용이 얼마나 드나요?,9b8e65f46a5c6575,2026-01-07,MEDICAL
,inquiry,PHARMACY,서울약국,,,neutral,other,보험 적용이 되나요?,,,보험 적용이 되나요?,3af053b01f1d7488,2026-01-07,GENERAL
,inquiry,HOSPITAL,부산병원,,,neutral,reservation,당일 예약이 가능한지 알고 싶습니다.,,,당일 예약이 가능한지 알고 싶습니다.,bfb92120642ac37f,2026-01-07,MEDICAL
,inquiry,PHARMACY,광주약국,,,neutral,other,처방전 없이도 구매 가능한가요?,,,처방전 없이도 구매 가능한가요?,a43fec7364ddd9ca,2026-01-07,GENERAL
,inquiry,HOSPITAL,대전병원,,,neutral,prep,검진 전 준비사항이 있나요?,,,검진 전 준비사항이 있나요?,08efbd7e30ac2e4b,2026-01-07,MEDICAL
,inquiry,HOSPITAL,대전병원,,,neutral,wait,진료 시간이 어떻게 되나요?,,,진료 시간이 어떻게 되나요?,5cee7e103f4bdda1,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,부산검진센터,,,neutral,location,주차는 가능한가요?,,,주차는 가능한가요?,860bec23f4fdb68b,2026-01-07,MEDICAL
,inquiry,PHARMACY,서울약국,,,neutral,reservation,당일 예약이 가능한지 알고 싶습니다,,,당일 예약이 가능한지 알고 싶습니다,963afdfb82c55017,2026-01-07,GENERAL
,inquiry,PHARMACY,강남약국,,,neutral,reservation,예약 변경은 어떻게 하나요?,,,예약 변경은 어떻게 하나요?,945115a83b892894,2026-01-07,GENERAL
,inquiry,CHECKUP_CENTER,대전검진센터,,,neutral,price,비용이 얼마나 드나요?,,,비용이 얼마나 드나요?,d51eed8dde36b3a8,2026-01-07,MEDICAL
,inquiry,HOSPITAL,강남병원,,,neutral,reservation,전화 예약만 가능해요?,,,전화 예약만 가능해요?,40d4b64b50a6f229,2026-01-07,MEDICAL
,inquiry,PHARMACY,강남약국,,,neutral,other,처방전 없이도 구매 가능한가요?,,,처방전 없이도 구매 가능한가요?,dee3aae499f4c193,2026-01-07,GENERAL
,inquiry,PHARMACY,강남약국,,,neutral,reservation,전화 예약만 가능한가요?,,,전화 예약만 가능한가요?,25e2d67256001171,2026-01-07,GENERAL
,inquiry,PHARMACY,광주약국,,,neutral,other,휴무일은 언제인가요?,,,휴무일은 언제인가요?,9198c15b25663981,2026-01-07,GENERAL
,inquiry,CHECKUP_CENTER,서울검진센터,,,neutral,reservation,전화 예약만 가능해요?,,,전화 예약만 가능해요?,fc57edbedc65932b,2026-01-07,MEDICAL
,inquiry,PHARMACY,부산약국,,,neutral,other,예악 변경은 어떻게 하나요?,,,예악 변경은 어떻게 하나요?,de53f38b5bba4b2b,2026-01-07,GENERAL
,inquiry,HOSPITAL,광주병원,,,neutral,reservation,예약 변경은 어떻게 하나요?,,,예약 변경은 어떻게 하나요?,cde5f304cc902fc0,2026-01-07,MEDICAL
,inquiry,PHARMACY,서울약국,,,neutral,prep,검진 결과는 언제 나오나요?,,,검진 결과는 언제 나오나요?,d057c5234839cdef,2026-01-07,GENERAL
,inquiry,HOSPITAL,강남병원,,,neutral,reservation,전화 예약만 가능한가요?,,,전화 예약만 가능한가요?,240f9e37b5241cd0,2026-01-07,MEDICAL
,inquiry,PHARMACY,부산약국,,,neutral,other,부작용이 있을까요?,,,부작용이 있을까요?,c145e63b9eff0342,2026-01-07,GENERAL
,inquiry,CHECKUP_CENTER,광주검진센터,,,neutral,prep,검진 결과는 언제 나오나요?,,,검진 결과는 언제 나오나요?,e0aab989b82809a8,2026-01-07,MEDICAL
,inquiry,PHARMACY,부산약국,,,neutral,wait,대기 시간이 얼마나 걸리나요?,,,대기 시간이 얼마나 걸리나요?,9c6432fb0c635081,2026-01-07,GENERAL
,inquiry,CHECKUP_CENTER,광주검진센터,,,neutral,explain,약 복용 방법을 알려주세요?,,,약 복용 방법을 알려주세요?,c7d7c479284f268e,2026-01-07,MEDICAL
,inquiry,HOSPITAL,광주병원,,,neutral,prep,검진 결과는 언제 나오나요?,,,검진 결과는 언제 나오나요?,98aa7ad63ab678bd,2026-01-07,MEDICAL
,inquiry,PHARMACY,강남약국,,,neutral,reservation,주말에도 예약 가눙한가요?,,,주말에도 예약 가눙한가요?,534abcfb445544c0,2026-01-07,GENERAL
,inquiry,HOSPITAL,부산병원,,,neutral,reservation,온라인 예약이 되나요?,,,온라인 예약이 되나요?,d150e53bb5e5a39e,2026-01-07,MEDICAL
,inquiry,PHARMACY,부산약국,,,neutral,wait,영업 시간이 어떻게 되나요?,,,영업 시간이 어떻게 되나요?,ee936673e9327ff6,2026-01-07,GENERAL
,inquiry,HOSPITAL,광주병원,,,neutral,prep,검진 결과는 언제 나오나요?,,,검진 결과는 언제 나오나요?,98aa7ad63ab678bd,2026-01-07,MEDICAL
,inquiry,PHARMACY,부산약국,,,neutral,wait,대기 시간이 얼마나 걸리나요?,,,대기 시간이 얼마나 걸리나요?,9c6432fb0c635081,2026-01-07,GENERAL
,inquiry,CHECKUP_CENTER,강남검진센터,,,neutral,wait,대기 시간이 얼마나 걸리나요?,,,대기 시간이 얼마나 걸리나요?,0da7be9c21875e6b,2026-01-07,MEDICAL
,inquiry,HOSPITAL,부산병원,,,neutral,prep,검진 결과는 언제 나오나요?,,,검진 결과는 언제 나오나요?,21ed063b051cfc01,2026-01-07,MEDICAL
,inquiry,CHECKUP_CENTER,서울검진센터,,,neutral,reservation,주말에도 예약 가능해요?,,,주말에도 예약 가능해요?,e2dc31f86bb8b462,2026-01-07,MEDICAL
,inquiry,HOSPITAL,부산병원,,,neutral,reservation,예약 없이 방문 가능해요?,,,예약 없이 방문 가능해요?,0ebbf19e3e489965,2026-01-07,MEDICAL
,inquiry,PHARMACY,광주약국,,,neutral,other,보험 적용이 되나요?,,,보험 적용이 되나요?,efe31b28f62f0d98,2026-01-07,GENERAL
,inquiry,HOSPITAL,대전병원,,,neutral,wait,영업 시간이 어떻게 되나요?,,,영업 시간이 어떻게 되나요?,3017a06d805b221f,2026-01-07,MEDICAL
,inquiry,HOSPITAL,서울병원,,,neutral,reservation,예약 취소는 어떻게 하나요?,,,예약 취소는 어떻게 하나요?,947531d5afe1387f,2026-01-07,MEDICAL
,inquiry,PHARMACY,강남약국,,,neutral,explain,약 복용 방법을 알려주세요,,,약 복용 방법을 알려주세요,d63f22c817c3ea9c,2026-01-07,GENERAL
,inquiry,HOSPITAL,강남병원,,,neutral,location,주차는 가능한가요?,,,주차는 가능한가요?,a3682bee6b1c440a,2026-01-07,MEDICAL
,inquiry,HOSPITAL,부산병원,,,neutral,location,주차는 가능한가요?,,,주차는 가능한가요?,8c569cb46d7f3756,2026-01-07,MEDICAL
,inquiry,PHARMACY,대전약국,,,neutral,price,비용이 얼마나 드나요?,,,비용이 얼마나 드나요?,f24fc856dd5731e0,2026-01-07,GENERAL
,inquiry,HOSPITAL,부산병원,,,neutral,reservation,당일 예약이 가능한지 알고 싶습니다,,,당일 예약이 가능한지 알고 싶습니다,2e56a3f1b091de43,2026-01-07,MEDICAL
